ACCTAGE,DDA,DDABAL,DEP,DEPAMT,CASHBK,CHECKS,DIRDEP,NSF,NSFAMT,PHONE,TELLER,SAV,SAVBAL,ATM,ATMAMT,POS,POSAMT,CD,CDBAL,IRA,IRABAL,LOC,LOCBAL,INV,INVBAL,ILS,ILSBAL,MM,MMBAL,MMCRED,MTG,MTGBAL,CC,CCBAL,CCPURC,SDB,INCOME,HMOWN,LORES,HMVAL,AGE,CRSCORE,MOVED,INAREA,INS,BRANCH,RES
21.5,1,176.07,4,7751.63,0,9,1,0,0,,1,0,0,1,4817.29,,,0,0,0,0,1,5434.22,,,1,10035.44014,0,0,0,0,0,,,,0,65,1,12,128,68,693,0,1,,B18,R
1.1,1,1134.23,4,1985.35,0,5,1,0,0,0,0,0,0,1,2527.28,4,259.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,651,0,1,,B2,S
6.3,1,549.49,3,1945.98,0,2,1,0,0,3,0,1,5580.98,1,0,2,143.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,9.5,99,52,655,0,1,,B3,U
4,1,15882.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4000,0,0,0,0,0,0,0,0,1,26180.98013,0,0,0,0,0,0,0,68,0,4,157,22,618,0,1,,B5,R
4.1,0,0,0,0,0,0,0,0,0,0,0,1,3609.14,0,0,0,0,0,0,0,0,0,0,1,18853.63,0,0,1,14654.60609,0,0,0,1,0,0,1,47,0,6.5,106,56,661,0,0,,B1,U
43.3,1,1055.87,4,3610.72,0,10,1,0,0,0,0,0,0,1,2041.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140.28,0,0,23,1,8,98,72,706,0,1,,B4,U
4,1,145.43,1,13.98,0,0,0,0,0,0,0,1,908.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,92,48,682,0,1,,B8,U
,1,894.83,4,2846.85,0,1,0,0,0,,0,0,0,1,3294.52,,,0,0,0,0,0,0,,,1,10148.07959,0,0,0,0,0,,,,0,25,1,5.5,89,73,673,0,1,,B19,U
1.8,1,1584.41,4,3011.95,0,7,0,0,0,0,0,0,0,1,3876.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,108.82,0,0,44,1,9,103,39,633,0,1,,B5,S
12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14877.16344,0,0,0,1,373.91,0,0,33,0,4.5,106,38,620,0,1,,B5,S
1,1,11.71,1,11.98,0,0,0,0,0,0,0,1,1598.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3.5,90,32,624,0,1,,B4,R
4,0,0,0,0,0,0,0,0,0,0,0,1,1735.3,1,362.29,9,496.28,0,0,0,0,1,18204.9,1,1766.78,0,0,1,14650.59143,0,1,129801.6,1,141195.02,1,0,,1,,,,679,0,1,,B4,R
3.6,1,230.62,5,2077.1,0,9,0,0,0,0,1,1,1985.58,1,2174.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,7.5,105,64,723,0,1,,B2,U
5.8,1,10749.98,3,7657.31,0,4,1,0,0,0,1,1,13874.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,10.5,118,64,744,0,1,,B7,U
4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,3.5,132,44,626,0,1,,B2,R
0.6,1,447.02,1,51.69,0,0,0,0,0,0,0,1,100.95,1,161.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,35,0,5.5,110,29,709,0,1,,B2,U
0.9,1,254.25,2,507.36,0,1,1,0,0,0,1,0,0,1,173.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,9.5,105,48,715,0,1,,B4,R
0.5,1,544.44,6,2767.03,0,5,1,0,0,2,0,1,2055.94,1,2525.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,4.5,112,48,663,0,1,,B2,R
2.2,1,248.76,4,1492.41,0,6,0,0,0,,1,0,0,1,2016.36,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,69,1,9.5,130,72,736,0,1,,B19,U
4,1,1330.45,3,782.96,0,3,0,0,0,0,9,1,13362.15,0,0,0,0,0,0,0,0,0,0,0,0,1,10049.67611,0,0,0,0,0,1,5457.72,0,0,85,0,1.5,140,,,0,1,,B5,U
3.9,1,162.75,3,954.01,0,3,0,1,4.64,2,0,0,0,1,1638.65,1,35.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,3,146,46,678,0,1,,B12,R
0.5,1,771.6,3,648.44,0,1,0,0,0,,0,1,90.65,1,450,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,29,0,5.5,101,42,711,0,1,,B15,R
3.7,1,482.65,3,1414.19,0,2,0,0,0,0,5,0,0,1,70.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,4,110,17,562,0,1,,B2,U
23.3,1,978.73,8,5810.36,0,18,1,0,0,,9,0,0,1,4073.75,,,0,0,0,0,1,11623.2,,,0,0,0,0,0,0,0,,,,0,10,0,6,92,37,557,0,1,,B14,S
4.8,1,2400.63,2,1269.05,0,2,0,0,0,1,2,1,2857.04,1,5.71,0,0,1,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57.32,0,0,36,1,12.5,105,55,681,0,1,,B5,S
0.3,1,240.2,2,291.92,0,2,0,0,0,0,3,0,0,1,16.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,9,91,58,686,0,1,,B4,S
0.9,1,249.71,8,1844.91,0,6,0,1,123.39,3,2,1,20.54,1,2460.28,5,203.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,9,119,64,691,0,1,,B1,R
2.5,1,1521.68,2,1910.43,0,2,1,0,0,2,0,1,858.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,403.98,0,0,55,1,9.5,120,24,651,0,1,,B1,S
13.8,1,1394.02,2,2994.36,0,8,1,0,0,,0,0,0,1,471.46,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,30,0,3.5,102,54,723,0,1,,B15,U
3.5,1,1604,2,1065.02,1,1,0,0,0,0,3,0,0,1,363.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,8.5,125,,,0,1,,B1,U
1.3,1,283.22,3,3661.43,0,3,1,0,0,0,3,1,269.76,1,932.91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,30,0,4.5,108,46,661,0,1,,B5,S
4.1,1,1410.73,2,688.52,0,10,1,0,0,0,3,0,0,0,0,0,0,1,8100,0,0,1,11564.89,0,0,0,0,1,15925.01169,0,0,0,1,11368.56,1,0,20,1,7,87,60,679,0,1,,B4,S
1.9,1,872.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,7.5,115,30,661,0,1,,B1,R
3.8,1,36.55,5,1220.73,0,1,0,0,0,0,2,0,0,1,1701.93,6,222.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,6,116,30,595,0,1,,B2,S
2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14901.2201,1,0,0,1,0,0,0,,,,,,638,0,1,,B2,U
6.3,1,150.11,2,2373.74,0,6,1,0,0,5,0,1,0.53,1,906.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,291.88,0,0,45,1,12,120,31,573,0,1,,B3,S
3.8,1,82.64,0,0,0,0,0,0,0,0,0,1,11329.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,7.5,102,46,691,0,1,,B3,S
2.2,1,1021.88,4,1370.89,0,15,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121.56,0,0,49,1,7.5,122,43,768,0,1,,B8,S
,1,259.77,2,228.92,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,3.5,147,55,697,0,1,,B4,U
4.3,0,0,0,0,0,0,0,0,0,0,0,1,42.38,1,1826.68,8,566.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5.5,94,50,686,0,1,,B4,U
11.7,1,4918.53,3,2813.52,0,12,0,0,0,,7,0,0,1,1941.83,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,11,0,7,106,42,650,0,1,,B14,S
2.5,1,365.72,2,1869.71,0,5,0,0,0,1,0,0,0,1,2718.13,3,214.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4385.46,0,0,27,1,9.5,95,72,782,0,1,,B4,U
1.7,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,1,24.93,,,0,0,1,15043.95441,0,0,0,,,,0,60,1,8.5,118,27,647,0,1,,B19,R
0.9,1,841.46,6,10774.04,0,20,0,0,0,1,2,1,1218.61,1,10913.99,0,0,0,0,0,0,1,4425.61,0,0,0,0,0,0,0,1,92616.41,1,94002.44,1,0,75,1,4.5,133,23,616,0,1,,B8,U
5.4,1,4059.44,3,4261.29,0,10,1,0,0,0,0,0,0,1,186.55,11,413.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,102,45,607,0,1,,B1,S
15.3,1,1804.49,2,919.55,0,2,0,0,0,0,3,1,634.43,1,347.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,450.18,3,0,,,,,,596,0,1,,B1,S
6.6,1,3192.63,1,1961.55,0,3,0,0,0,0,1,0,0,1,81.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5.5,96,78,660,0,1,,B8,S
8.2,1,1330.77,2,1922.97,0,4,0,0,0,1,2,1,1707.45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,634.3,0,0,30,0,3.5,113,34,631,0,1,,B2,U
2.8,1,17.27,1,28.58,0,0,0,0,0,,0,1,364.01,1,82.3,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,,,,,,675,0,1,,B15,U
1.1,1,3897.11,2,976.7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,6,106,64,713,0,1,,B12,S
2.3,1,35.69,1,35.35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,5.5,110,41,688,0,1,,B4,U
3.7,1,182.62,3,1026.49,0,5,0,0,0,4,0,0,0,1,1509.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,4.5,115,58,703,0,1,,B8,S
8.5,1,2145.51,2,1626.82,0,2,1,0,0,0,2,1,2113.95,0,0,0,0,1,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,8.5,95,41,676,0,1,,B9,S
1.1,1,120.61,3,1545.05,0,7,0,0,0,0,3,0,0,1,1768.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1652.07,0,0,49,1,9.5,104,35,614,0,1,,B17,R
4.3,1,24.1,1,3014.85,0,0,0,0,0,0,0,1,13.89,0,0,0,0,0,0,0,0,1,6560.34,0,0,0,0,0,0,0,0,0,1,6896.84,0,0,,,,,,680,0,1,,B4,S
,1,3075.56,2,1706.74,0,2,0,0,0,0,1,1,0,1,626.76,1,101.44,1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3.5,109,37,659,0,1,,B2,S
0.4,1,107.38,1,210.81,0,0,0,0,0,0,1,1,6.99,1,57.48,2,50.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,728.02,0,0,17,1,11.5,98,71,674,0,1,,B1,S
,1,323,5,1529.93,0,9,0,0,0,1,0,0,0,1,2037.01,8,224.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,5.5,114,53,594,0,1,,B1,S
0.6,1,315.73,3,1291.77,1,0,0,0,0,0,3,0,0,1,1364.23,4,50.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3819.8,0,0,,,,,,665,0,1,,B2,S
6.3,1,3204.08,2,1763.36,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64.27,0,0,55,0,3,145,43,670,0,1,,B4,S
6.3,1,9280.46,2,1051.67,0,3,1,0,0,0,4,1,27844.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,8.5,112,71,677,0,1,,B1,R
0.9,1,2731.94,4,2021.86,0,3,1,0,0,0,0,0,0,1,654.77,3,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,478.29,0,0,,,,,,701,0,1,,B8,S
1.2,1,49.43,4,886.19,0,2,0,1,12.59,3,1,1,97.07,1,814.7,4,77.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,667,0,1,,B2,U
3.8,1,2415.34,2,2682.55,0,5,0,0,0,0,0,1,56598.82,1,3224.6,5,371.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,724,0,1,,B5,U
17.3,1,3385.64,5,2772.02,0,14,1,0,0,1,3,1,2718.09,1,537.88,0,0,1,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33,1,7.5,101,49,678,0,1,,B6,S
5,1,2428.21,3,5331.71,0,14,0,0,0,0,4,1,13365.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63215.26,1,61571.74,2,0,30,1,6,93,49,683,0,1,,B8,U
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,9,88,79,738,0,1,,B4,U
1.8,1,6945.67,2,6734.52,0,6,0,0,0,0,0,1,13.46,1,7559.29,3,218.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,10,109,40,644,0,1,,B2,U
1.8,1,2685.5,1,95.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,,B2,S
3.8,1,36.21,2,113.83,0,2,0,0,0,0,0,0,0,1,143.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,3.5,147,,,0,1,,B12,U
2.3,1,1565.66,3,1835.17,0,2,0,0,0,1,1,0,0,1,1088.57,2,231.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,322.89,0,0,16,0,4.5,101,50,683,0,1,,B1,U
,1,3011.35,1,1575.13,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17216.92359,0,0,0,1,0,0,0,46,1,10,101,37,688,0,1,,B4,S
28.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10095.6064,0,0,0,0,0,1,11634.89,0,0,15,1,9,95,42,642,0,1,,B4,U
8.4,1,4633.34,3,15475.33,0,2,1,0,0,0,1,0,0,1,1085.3,0,0,0,0,0,0,1,9900.07,0,0,0,0,0,0,0,0,0,1,10688.43,0,0,15,1,7,88,50,621,0,1,,B4,U
0.3,1,1102.22,3,2311.05,0,1,0,1,14.33,0,1,0,0,1,2571.43,3,228.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,5,108,66,650,0,1,,B2,S
,1,3559.79,2,3032.68,0,12,1,0,0,0,3,1,26407.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,751.7,0,0,28,0,3.5,112,49,719,0,1,,B8,S
4.2,1,1827.83,4,3367.57,0,6,0,0,0,0,0,0,0,1,0,1,196.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,4,117,47,653,0,1,,B8,R
3.4,1,235.4,7,1833.24,0,4,0,1,24.72,3,0,1,0,1,2649.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,633,0,1,,B2,S
3.2,1,3454.21,6,2410.91,0,8,1,0,0,0,0,1,8605.01,1,868.83,6,228.88,0,0,0,0,0,0,0,0,0,0,1,16389.74271,0,0,0,1,0,0,1,,,,,,642,0,1,,B3,U
22.3,1,1180.64,3,1968.65,0,20,1,0,0,0,5,0,0,0,0,0,0,1,7700,0,0,0,0,0,0,0,0,1,15772.11418,1,0,0,1,108.64,0,0,13,1,9.5,95,39,601,0,1,,B1,S
0.7,1,186.82,1,455.57,0,0,0,0,0,0,0,1,49.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,0,2.5,115,35,620,0,1,,B2,S
1.8,1,2433.39,2,9126.19,0,8,0,1,18.32,3,2,0,0,1,152.75,2,129.84,1,8300,0,0,0,0,0,0,1,10111.69296,0,0,0,0,0,1,2993.75,0,0,30,1,6,110,52,645,0,1,,B13,U
4.1,1,324.89,1,502.42,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1711.95,0,0,,,,,,710,0,1,,B1,U
0.4,1,49.96,2,725.23,0,2,0,0,0,1,2,0,0,1,1039.61,6,97.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,3.5,128,38,638,0,1,,B16,R
2.8,1,259.17,1,253.99,0,4,0,1,8.73,0,2,0,0,1,251.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,7,103,50,686,0,1,,B5,S
16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4400,1,8093.79,0,0,0,0,0,0,0,0,0,0,0,1,18.83,0,0,14,0,4,87,,,0,1,,B3,S
,1,974.38,2,1253.09,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1960.99,0,0,,,,,,708,0,1,,B4,U
3.3,1,296.31,2,799.72,0,7,1,0,0,0,0,0,0,1,139.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4.5,91,51,708,0,1,,B16,S
4,1,1086.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,676,0,1,,B2,U
2,1,188938.66,2,3540.56,0,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,7,458,42,643,0,1,,B8,U
2.2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,1,8700,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,72,0,3,122,43,673,0,1,,B19,R
4.3,0,0,0,0,0,0,0,0,0,0,0,1,96.85,1,245.07,1,76.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4022.61,0,0,89,1,9,133,34,594,0,1,,B16,R
2.6,1,443.96,2,1110.71,0,4,0,0,0,0,0,0,0,1,477.35,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,13,115,44,634,0,1,,B6,U
16.5,0,0,0,0,0,0,0,0,0,0,0,1,27370.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,677,0,1,,B13,S
,1,1546.41,2,1937.63,0,1,1,0,0,0,0,1,1089.66,1,855.62,1,86.91,1,5700,0,0,0,0,0,0,0,0,0,0,0,0,0,1,529.97,1,0,81,0,5,126,64,642,0,1,,B6,U
3.4,1,236.26,3,732.69,1,2,0,0,0,1,1,1,7253.98,1,234.15,1,52.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88791.94,1,87290.73,0,0,65,1,4,123,42,639,0,1,,B4,S
,1,632.72,6,2108.12,0,5,0,0,0,,2,0,0,1,116.64,,,0,0,0,0,0,0,,,1,10194.45034,0,0,0,1,54665.42,,,,0,25,1,7.5,102,55,672,0,1,,B15,S
0.4,1,978,1,117.18,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,543.78,0,0,68,1,10,118,61,732,1,1,,B4,U
12.1,1,540.06,3,1702.53,0,8,1,0,0,3,1,0,0,1,322.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,1,12.5,155,61,735,0,1,,B4,S
9.1,1,1584.19,4,2972.04,0,9,0,0,0,0,0,1,9773.38,1,3815.05,4,192.59,0,0,0,0,0,0,0,0,1,9941.380066,0,0,0,0,0,1,11242.76,1,0,10,0,8.5,97,52,695,0,1,,B7,U
4.3,1,2554.56,4,1824.55,0,6,1,0,0,,3,1,719.17,0,0,,,0,0,0,0,1,0,,,0,0,1,16556.41253,1,0,0,,,,0,70,0,2,129,24,641,1,1,,B15,S
0.8,1,80.1,1,70.88,0,0,0,0,0,0,1,0,0,1,27.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,641,0,1,,B2,S
8.8,1,1293.6,3,2527.78,0,12,1,0,0,4,0,0,0,1,405.69,5,209.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5.5,94,53,705,0,1,,B13,R
3,1,282.15,4,1833.71,0,4,0,0,0,0,6,0,0,1,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.29,0,1,3,1,8.5,73,47,648,0,1,,B2,S
10.4,1,718.28,2,502.99,0,0,1,0,0,0,0,1,1488.25,1,173.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,0,4.5,126,46,678,0,1,,B4,U
2.9,1,1959.31,3,1194.96,0,5,0,0,0,0,0,0,0,1,1791.98,0,0,0,0,0,0,1,0,0,0,1,10180.15989,0,0,0,0,0,1,69330.61,1,0,55,1,5,117,55,628,0,1,,B4,S
5.1,0,0,0,0,0,0,0,0,0,,0,1,1665.59,1,755.22,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,52,1,11.5,111,77,672,0,1,,B14,S
3.8,1,3972.16,7,41132.68,0,16,1,0,0,,2,1,2777.99,1,45147.38,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,48,0,4.5,110,55,685,0,1,,B15,U
8,1,3459.46,6,5529.61,0,12,1,0,0,0,12,0,0,1,1068.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7185.92,0,0,,,,,,655,0,1,,B2,R
6.6,1,971.71,1,2248.14,0,0,0,0,0,0,0,0,0,1,4177.58,0,0,0,0,1,18990.77,0,0,1,522014.97,0,0,0,0,0,0,0,1,0,0,0,,,,,,644,0,1,,B2,U
0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,13,109,46,693,0,1,,B16,R
0.8,1,83.42,2,330.75,0,0,0,0,0,0,0,1,962.81,1,144.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,614,0,1,,B16,R
1.2,1,761.16,4,3959.68,0,3,1,1,98.46,1,8,1,75.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4.5,96,27,692,0,1,,B1,S
1.3,1,867.28,5,1970.64,0,8,1,0,0,0,0,0,0,1,556.91,10,171.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,6,99,53,662,0,1,,B3,U
6.8,1,111.04,2,732.3,0,0,0,0,0,,6,1,259.45,1,783.69,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,14,1,8.5,102,68,727,0,1,,B19,S
20.3,1,6459.47,3,5757.24,0,14,1,0,0,0,3,0,0,1,6764.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,166.72,0,0,,,,,,642,0,1,,B2,U
2.8,1,1592.15,3,2763.69,0,5,1,0,0,,1,1,892.21,1,122.97,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,8,0,7,106,73,707,0,1,,B14,U
0.6,1,380.29,3,1048.86,0,3,1,0,0,0,0,1,7090.97,1,1239.51,5,113.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,6,85,33,649,0,1,,B1,S
,1,1735.75,3,2878.12,0,7,0,0,0,0,1,1,85105.59,1,7865.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.46,0,0,14,0,5,97,75,724,0,1,,B6,U
0.8,1,297.87,3,1901.83,0,2,0,1,111.2,5,7,1,0,1,11.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,594.32,0,0,,,,,,704,0,1,,B4,U
0.9,1,381.48,1,485.56,0,0,1,0,0,0,0,0,0,1,0,3,87.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,710,0,1,,B3,S
12.8,1,352.71,2,1954.05,0,9,0,0,0,0,0,1,21.23,1,2093.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1751.7,0,0,42,1,6,99,42,666,0,1,,B5,S
3.6,1,493.19,5,3971.51,0,7,1,0,0,,9,1,149.28,1,232.94,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,12,0,9,99,45,638,0,1,,B15,U
5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,724,0,1,,B4,U
16.7,1,4046.4,2,1310.78,0,2,1,0,0,0,3,0,0,0,0,1,73.03,0,0,0,0,1,79543.15,0,0,0,0,0,0,0,0,0,1,91971.22,0,0,40,1,10,92,20,651,0,1,,B2,U
12.4,1,1172.67,2,3762.14,0,0,1,0,0,0,0,0,0,1,457.85,0,0,0,0,1,27288.24,0,0,0,0,0,0,0,0,0,0,0,1,140.52,0,1,50,1,10.5,115,53,691,0,1,,B16,R
2.3,1,205.34,1,726.47,0,0,0,0,0,0,1,1,708.76,1,201.62,1,117.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,665,0,1,,B3,U
0.3,1,1500.41,2,2274,0,7,1,0,0,0,2,1,596.5,1,463.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3.5,103,23,587,0,1,,B5,U
3.5,1,90.77,3,882.81,0,1,1,0,0,0,1,0,0,1,976.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,13.5,77,78,749,0,1,,B1,S
